id,reference
7208,49.557004
7209,33.446942
7210,7.414266
7211,28.751551
7212,31.463631
7213,43.923902
7214,32.321835
7215,55.788229
7216,81.927012
7217,18.536923
7218,49.869036
7219,54.719854
7220,28.596825
7221,61.208938
7222,37.252126
7223,8.568734
7224,53.357575
7225,91.017723
7226,30.789385
7227,91.294725
7228,25.120610
7229,90.054809
7230,45.921740
7231,24.800767
7232,51.647495
7233,27.152688
7234,72.801721
7235,53.076036
7236,67.332333
7237,28.405003
7238,15.471648
7239,25.816450
7240,73.270880
7241,82.088612
7242,53.879893
7243,36.031010
7244,54.213729
7245,51.740829
7246,39.539379
7247,52.494739
7248,47.484063
7249,25.202106
7250,70.361597
7251,76.947870
7252,17.120178
7253,80.995335
7254,44.325326
7255,40.389902
7256,49.244735
7257,41.401825
7258,44.283263
7259,62.385563
7260,83.374965
7261,46.243881
7262,45.035341
7263,48.288835
7264,85.752173
7265,54.960637
7266,49.944253
7267,21.704462
7268,28.847933
7269,22.868632
7270,42.345333
7271,46.569249
7272,24.755673
7273,31.113071
7274,84.408100
7275,77.984390
7276,33.049124
7277,23.416235
7278,82.307663
7279,45.364968
7280,20.623107
7281,74.396313
7282,15.387441
7283,15.570546
7284,45.046055
7285,43.639763
7286,65.381978
7287,44.477255
7288,30.599221
7289,32.835055
7290,44.892459
7291,30.424480
7292,36.648448
7293,25.790653
7294,68.003659
7295,44.003559
7296,16.233554
7297,43.877487
7298,65.085961
7299,27.654402
7300,68.251113
7301,53.182669
7302,45.548236
7303,45.321725
7304,28.252412
7305,61.584554
7306,33.789905
7307,10.639322
7308,81.194170
7309,25.570608
7310,79.237291
7311,25.972485
7312,85.462546
7313,41.687334
7314,27.585994
7315,72.244612
7316,57.734153
7317,11.682959
7318,71.107025
7319,41.247681
7320,9.206158
7321,58.584458
7322,75.421885
7323,11.405463
7324,67.581276
7325,31.785686
7326,65.527686
7327,12.990343
7328,59.256256
7329,40.812356
7330,43.092080
7331,27.244370
7332,82.941437
7333,80.024844
7334,72.804225
7335,36.459054
7336,52.582238
7337,29.207541
7338,68.243769
7339,72.975296
7340,78.273608
7341,23.293374
7342,35.711845
7343,13.439865
7344,38.699782
7345,57.186934
7346,74.258598
7347,40.586736
7348,52.135939
7349,17.710646
7350,35.202297
7351,70.692487
7352,45.850089
7353,44.084761
7354,24.712017
7355,90.239185
7356,42.264347
7357,87.573212
7358,41.217972
7359,55.635713
7360,66.573164
7361,69.456418
7362,81.529669
7363,52.590124
7364,54.711380
7365,29.260863
7366,85.795075
7367,10.470663
7368,11.811882
7369,33.977483
7370,50.266503
7371,10.856174
7372,37.410207
7373,49.265198
7374,26.161167
7375,31.501038
7376,86.865568
7377,43.048641
7378,21.789848
7379,39.161078
7380,69.291024
7381,72.317939
7382,62.692038
7383,29.209244
7384,31.126103
7385,25.857592
7386,28.715306
7387,88.814486
7388,65.804253
7389,30.303426
7390,45.138461
7391,29.459565
7392,91.626950
7393,44.830452
7394,10.591974
7395,26.536394
7396,29.778370
7397,71.559324
7398,15.637079
7399,86.333238
7400,32.731812
7401,58.605041
7402,37.290760
7403,15.780847
7404,30.014075
7405,51.046032
7406,22.766002
7407,34.165399
7408,43.945290
7409,22.448700
7410,31.702091
7411,34.933079
7412,73.831955
7413,48.342119
7414,31.552603
7415,81.326105
7416,47.638712
7417,82.809856
7418,32.175529
7419,26.716716
7420,15.828209
7421,88.893930
7422,19.241372
7423,11.598547
7424,40.794096
7425,31.680096
7426,73.402315
7427,74.298028
7428,70.312996
7429,72.861739
7430,62.539505
7431,42.152934
7432,22.906851
7433,35.186925
7434,25.010404
7435,16.386127
7436,61.753645
7437,58.385694
7438,35.761955
7439,37.126614
7440,34.072106
7441,44.347085
7442,36.519839
7443,54.336628
7444,87.238015
7445,35.036099
7446,58.806628
7447,51.052970
7448,33.701639
7449,77.130844
7450,35.389031
7451,44.971070
7452,54.279113
7453,59.398895
7454,72.600529
7455,62.007164
7456,42.054534
7457,68.100092
7458,59.593321
7459,75.889812
7460,25.631603
7461,31.532981
7462,44.422347
7463,63.878701
7464,46.967038
7465,30.956690
7466,7.724454
7467,40.751184
7468,40.296037
7469,26.308186
7470,30.077644
7471,32.239508
7472,31.151665
7473,46.987375
7474,35.960062
7475,8.687767
7476,53.110337
7477,42.568699
7478,27.099044
7479,91.315231
7480,44.559663
7481,27.765551
7482,24.634354
7483,76.144370
7484,41.286500
7485,21.950045
7486,54.419372
7487,55.166129
7488,29.057543
7489,55.235594
7490,46.320371
7491,26.651459
7492,33.547520
7493,37.353168
7494,10.849507
7495,81.852027
7496,44.826078
7497,34.383496
7498,85.249585
7499,25.731608
7500,54.890567
7501,19.606940
7502,66.718832
7503,65.451548
7504,87.098352
7505,30.136495
7506,17.131522
7507,52.486226
7508,13.469452
7509,83.653833
7510,83.672651
7511,26.909619
7512,56.544042
7513,32.400966
7514,33.136022
7515,54.114223
7516,53.776974
7517,16.523578
7518,57.418519
7519,62.126173
7520,59.431747
7521,42.420021
7522,35.680686
7523,86.571655
7524,52.875365
7525,18.951451
7526,79.887869
7527,57.372662
7528,22.244990
7529,35.100497
7530,22.854273
7531,61.613463
7532,57.995002
7533,31.403545
7534,10.505421
7535,27.291121
7536,40.914109
7537,70.653748
7538,39.890133
7539,53.138736
7540,13.711042
7541,37.585725
7542,57.749083
7543,67.387244
7544,30.523314
7545,62.987296
7546,73.463903
7547,9.776577
7548,56.632276
7549,39.933552
7550,44.605372
7551,57.653210
7552,48.823782
7553,12.877292
7554,20.571159
7555,29.746752
7556,72.795763
7557,52.188433
7558,58.445145
7559,45.747026
7560,27.411629
7561,48.903647
7562,41.024099
7563,34.013400
7564,75.173955
7565,32.287028
7566,35.421399
7567,76.997974
7568,39.581945
7569,59.053415
7570,39.595454
7571,45.887178
7572,26.850589
7573,45.098331
7574,39.698467
7575,63.228768
7576,47.351650
7577,61.635969
7578,94.112037
7579,40.545602
7580,23.114844
7581,38.929254
7582,42.492599
7583,46.524636
7584,53.386598
7585,67.735696
7586,9.963102
7587,66.913322
7588,15.138870
7589,69.329905
7590,10.336605
7591,42.639331
7592,17.439717
7593,60.097089
7594,26.195838
7595,23.792890
7596,12.718641
7597,58.789877
7598,27.730116
7599,13.293295
7600,42.646048
7601,80.048008
7602,61.396856
7603,44.124011
7604,65.385255
7605,9.233137
7606,45.286356
7607,25.290931
7608,12.827050
7609,46.681042
7610,77.672149
7611,66.541268
7612,15.794197
7613,36.774907
7614,77.562917
7615,20.878927
7616,30.413686
7617,29.378041
7618,72.171783
7619,59.940196
7620,51.891323
7621,63.691190
7622,44.229388
7623,33.088251
7624,83.228782
7625,9.629062
7626,71.191927
7627,47.645904
7628,13.743732
7629,25.751689
7630,30.104429
7631,83.884205
7632,55.411607
7633,6.422901
7634,86.146891
7635,62.853509
7636,33.783521
7637,43.313986
7638,14.074452
7639,51.656129
7640,44.368584
7641,89.932238
7642,17.031103
7643,39.235121
7644,57.449758
7645,28.288346
7646,17.878648
7647,61.137717
7648,38.571176
7649,39.377928
7650,55.180486
7651,50.307633
7652,54.035824
7653,73.459752
7654,65.324314
7655,38.002872
7656,68.280032
7657,59.699905
7658,48.547173
7659,40.496586
7660,81.140012
7661,37.349724
7662,8.199534
7663,25.227473
7664,53.994258
7665,51.039073
7666,54.204471
7667,76.569974
7668,43.519409
7669,44.098804
7670,48.547172
7671,40.914081
7672,37.362288
7673,9.828133
7674,27.402664
7675,23.276034
7676,38.224246
7677,77.945193
7678,64.700438
7679,69.330248
7680,25.916132
7681,37.912681
7682,33.677545
7683,30.302216
7684,38.210249
7685,64.205406
7686,78.416992
7687,35.430527
7688,84.954774
7689,21.236671
7690,83.058292
7691,85.455981
7692,85.543820
7693,47.597194
7694,22.697622
7695,35.428887
7696,34.333229
7697,82.778919
7698,10.219970
7699,64.019094
7700,36.556620
7701,68.311705
7702,33.721586
7703,92.381594
7704,15.192413
7705,38.439811
7706,65.643868
7707,25.689251
7708,25.580681
7709,76.268448
7710,28.692576
7711,27.520888
7712,27.306653
7713,83.055654
7714,41.011960
7715,47.486112
7716,75.471199
7717,40.464262
7718,65.614751
7719,31.944877
7720,36.882524
7721,54.690860
7722,53.464269
7723,33.651610
7724,45.569548
7725,7.577060
7726,59.889719
7727,90.102546
7728,81.825986
7729,44.651148
7730,26.684264
7731,64.657071
7732,46.620457
7733,43.817536
7734,89.993088
7735,59.950543
7736,40.778508
7737,22.515333
7738,39.328405
7739,28.420395
7740,37.418549
7741,25.795984
7742,60.085484
7743,67.495239
7744,84.706367
7745,30.811164
7746,27.902788
7747,9.332366
7748,28.052712
7749,35.732002
7750,8.940628
7751,35.440552
7752,46.170366
7753,42.118853
7754,37.453375
7755,90.940310
7756,57.636578
7757,33.347172
7758,32.803777
7759,84.319005
7760,32.450250
7761,26.391727
7762,57.303041
7763,51.574281
7764,46.113829
7765,17.720250
7766,55.316864
7767,40.203034
7768,55.281879
7769,26.609243
7770,39.649452
7771,10.296350
7772,75.612735
7773,37.300754
7774,38.950086
7775,22.137999
7776,24.117534
7777,48.526174
7778,58.913027
7779,29.193864
7780,93.220854
7781,34.219245
7782,12.716480
7783,51.608718
7784,38.451279
7785,45.417223
7786,44.228484
7787,38.388494
7788,32.014088
7789,29.497792
7790,16.516267
7791,68.645548
7792,12.428059
7793,46.880399
7794,44.898365
7795,27.468773
7796,26.861962
7797,40.079987
7798,13.090089
7799,57.666630
7800,61.413373
7801,45.299175
7802,70.933155
7803,49.083138
7804,51.721952
7805,50.663902
7806,55.833637
7807,40.120599
7808,22.131822
7809,36.275123
7810,49.433616
7811,83.528067
7812,90.660374
7813,87.001486
7814,48.049378
7815,56.919080
7816,42.659202
7817,43.151749
7818,78.032268
7819,19.947140
7820,84.091333
7821,37.007823
7822,90.451971
7823,19.492503
7824,35.829441
7825,70.253126
7826,91.265224
7827,73.049505
7828,52.156032
7829,19.086845
7830,88.200541
7831,70.404188
7832,32.781516
7833,39.689872
7834,40.310737
7835,31.422036
7836,55.725810
7837,51.669632
7838,83.575333
7839,31.125635
7840,59.250486
7841,38.363383
7842,60.550589
7843,55.989451
7844,84.933314
7845,69.155527
7846,87.332077
7847,40.627465
7848,36.759270
7849,52.206432
7850,85.406608
7851,33.983985
7852,49.251914
7853,6.973089
7854,9.721715
7855,32.403010
7856,31.742857
7857,13.337198
7858,70.118816
7859,40.418367
7860,73.476197
7861,7.787701
7862,25.978602
7863,91.566146
7864,53.176971
7865,81.479268
7866,49.641503
7867,38.867687
7868,43.745104
7869,57.165384
7870,70.551910
7871,42.785392
7872,70.528897
7873,20.361904
7874,42.986742
7875,32.297878
7876,48.207994
7877,34.915062
7878,23.524408
7879,50.021723
7880,45.934345
7881,65.620647
7882,7.305111
7883,60.567351
7884,20.972702
7885,39.751341
7886,36.698266
7887,13.670889
7888,38.128528
7889,79.420725
7890,25.496219
7891,72.838769
7892,32.717842
7893,57.623924
7894,74.869537
7895,9.387706
7896,64.143674
7897,7.243989
7898,38.038399
7899,11.081248
7900,86.589680
7901,84.333563
7902,54.628060
7903,11.911090
7904,38.851460
7905,71.034077
7906,49.533977
7907,5.670518
7908,84.296529
7909,49.791354
7910,19.611810
7911,64.916251
7912,40.507328
7913,88.599213
7914,67.474247
7915,81.043882
7916,34.578970
7917,62.270957
7918,56.303358
7919,39.772556
7920,88.741893
7921,26.270166
7922,21.427698
7923,36.388507
7924,81.880449
7925,56.056558
7926,15.561831
7927,45.566899
7928,49.747409
7929,43.812568
7930,74.742179
7931,85.985122
7932,37.283179
7933,16.331431
7934,71.844678
7935,66.746830
7936,79.934711
7937,52.183671
7938,44.546934
7939,42.693564
7940,72.946762
7941,43.257363
7942,28.124389
7943,35.559787
7944,31.674872
7945,64.107576
7946,23.965660
7947,86.454779
7948,14.626100
7949,36.975193
7950,81.503021
7951,37.167616
7952,31.865518
7953,35.467531
7954,40.582024
7955,16.266406
7956,75.064279
7957,61.443912
7958,44.711156
7959,28.094691
7960,13.701672
7961,55.150499
7962,65.740848
7963,63.182646
7964,81.587292
7965,87.014341
7966,31.236712
7967,26.931187
7968,56.345471
7969,45.337757
7970,18.461643
7971,27.301753
7972,19.623268
7973,66.217645
7974,27.726477
7975,72.310640
7976,62.789562
7977,30.848035
7978,22.271899
7979,57.332553
7980,11.731486
7981,18.033683
7982,87.129605
7983,30.200408
7984,52.165075
7985,10.569960
7986,63.658774
7987,15.511408
7988,71.315857
7989,40.352741
7990,83.708860
7991,31.381086
7992,56.076706
7993,16.914272
7994,13.235131
7995,27.057351
7996,28.605397
7997,69.506880
7998,39.623642
7999,45.207093
8000,59.449350
8001,29.943833
8002,46.377327
8003,26.284443
8004,29.081431
8005,23.225247
8006,45.236474
8007,83.948436
8008,29.539114
8009,84.530511
8010,47.302520
8011,61.507811
8012,33.450884
8013,20.021557
8014,22.876739
8015,62.450747
8016,48.223307
8017,90.906404
8018,33.320841
8019,53.934449
8020,93.417396
8021,93.309765
8022,15.959389
8023,19.054835
8024,31.929648
8025,58.837777
8026,37.348312
8027,34.752138
8028,74.292575
8029,45.116064
8030,27.114178
8031,29.548184
8032,66.649170
8033,47.764347
8034,28.213224
8035,18.472135
8036,69.366983
8037,26.269136
8038,11.528429
8039,35.970407
8040,62.982058
8041,51.985941
8042,30.447963
8043,42.040331
8044,18.856216
8045,40.029881
8046,27.990646
8047,79.609630
8048,47.781230
8049,83.241752
8050,32.407173
8051,25.068269
8052,29.217887
8053,54.946995
8054,28.088818
8055,34.931562
8056,22.163926
8057,13.753117
8058,19.699143
8059,38.120130
8060,30.375777
8061,26.827636
8062,25.016207
8063,15.706542
8064,69.136735
8065,88.583411
8066,55.017259
8067,45.101492
8068,30.805492
8069,33.238736
8070,22.641391
8071,28.548351
8072,45.187031
8073,31.389953
8074,30.858379
8075,16.413405
8076,25.946954
8077,24.619016
8078,74.160461
8079,36.667451
8080,46.344067
8081,74.599447
8082,77.542628
8083,75.373690
8084,67.061577
8085,74.071711
8086,46.586603
8087,71.061912
8088,54.091641
8089,63.058525
8090,90.596237
8091,82.532342
8092,56.574773
8093,13.761961
8094,37.890405
8095,76.005122
8096,30.122627
8097,33.568039
8098,35.577528
8099,33.008470
8100,59.575708
8101,80.267388
8102,39.257247
8103,27.893762
8104,89.739732
8105,35.778506
8106,11.718091
8107,25.531124
8108,13.937457
8109,38.209325
8110,84.537229
8111,89.431173
8112,33.169485
8113,28.687295
8114,51.773844
8115,30.468072
8116,78.545368
8117,27.626022
8118,33.660832
8119,25.450585
8120,6.705055
8121,57.471206
8122,13.025306
8123,43.501982
8124,38.051548
8125,45.053100
8126,23.580682
8127,67.063708
8128,33.336421
8129,10.519753
8130,49.256280
8131,33.844802
8132,24.662997
8133,78.412268
8134,55.791459
8135,51.164753
8136,93.194153
8137,55.757199
8138,10.602527
8139,66.070077
8140,82.549829
8141,91.740261
8142,46.134571
8143,24.250621
8144,52.590977
8145,72.010178
8146,57.054664
8147,24.425883
8148,78.377488
8149,86.963279
8150,30.608756
8151,38.705158
8152,35.371418
8153,37.800055
8154,68.546961
8155,26.178338
8156,30.298035
8157,66.961209
8158,38.966876
8159,36.877703
8160,19.655758
8161,26.162780
8162,59.367051
8163,57.469055
8164,26.268053
8165,25.249452
8166,70.792244
8167,44.890086
8168,67.366014
8169,67.781666
8170,50.927015
8171,74.945982
8172,77.833980
8173,47.910240
8174,53.088800
8175,13.729624
8176,93.433737
8177,25.302057
8178,64.677886
8179,52.421733
8180,65.802397
8181,62.623463
8182,83.104002
8183,26.599446
8184,10.112944
8185,13.405128
8186,33.359420
8187,44.089848
8188,76.543421
8189,37.733462
8190,38.499740
8191,17.838948
8192,66.878449
8193,20.786705
8194,62.503756
8195,54.535483
8196,73.496963
8197,37.260639
8198,76.157901
8199,91.748627
8200,55.865826
8201,41.193802
8202,54.698731
8203,64.851513
8204,47.054046
8205,39.987128
8206,38.183256
8207,20.148891
8208,89.167021
8209,41.815785
8210,39.816958
8211,40.062228
8212,80.484349
8213,69.987332
8214,10.248503
8215,52.038843
8216,70.108911
8217,8.792912
8218,76.795454
8219,41.674780
8220,33.657197
8221,35.167881
8222,51.631112
8223,80.585912
8224,65.588383
8225,15.554097
8226,59.647257
8227,76.534673
8228,47.849966
8229,83.868737
8230,36.282923
8231,30.455690
8232,73.087217
8233,51.510368
8234,87.268480
8235,60.187722
8236,38.587637
8237,20.609274
8238,26.188599
8239,15.363758
8240,66.931572
8241,36.934091
8242,48.102438
8243,31.189141
8244,52.412896
8245,79.147127
8246,27.676070
8247,25.639281
8248,32.241523
8249,93.460754
8250,34.689146
8251,31.677474
8252,29.919921
8253,63.155746
8254,65.743954
8255,12.001316
8256,71.041963
8257,50.605388
8258,37.049504
8259,31.875473
8260,80.715755
8261,35.307705
8262,62.341380
8263,20.636123
8264,46.763345
8265,67.681477
8266,67.773907
8267,37.403556
8268,51.417909
8269,7.420622
8270,51.986193
8271,81.511292
8272,88.929475
8273,37.482330
8274,50.781662
8275,53.357296
8276,35.860237
8277,10.555138
8278,44.879135
8279,50.557143
8280,43.219755
8281,45.551450
8282,89.743789
8283,87.607676
8284,19.566903
8285,34.370354
8286,64.837676
8287,29.390366
8288,68.690305
8289,11.844377
8290,56.622262
8291,24.765155
8292,61.165317
8293,14.006148
8294,59.187055
8295,56.554867
8296,15.597705
8297,52.175802
8298,19.419850
8299,8.355366
8300,29.688284
8301,18.276103
8302,57.034572
8303,30.637004
8304,52.214509
8305,33.018029
8306,80.901218
8307,49.969149
8308,9.916506
8309,48.115232
8310,41.787057
8311,49.140658
8312,75.094378
8313,66.064302
8314,10.168808
8315,27.606976
8316,42.907422
8317,86.967113
8318,28.135731
8319,43.996625
8320,16.607250
8321,54.104883
8322,47.223055
8323,38.233289
8324,17.613175
8325,90.451922
8326,87.700637
8327,26.769859
8328,91.549970
8329,70.014945
8330,56.000898
8331,53.954746
8332,68.884563
8333,37.195617
8334,43.217123
8335,37.926420
8336,71.134400
8337,68.076100
8338,27.701707
8339,24.217204
8340,38.751773
8341,63.837890
8342,53.941610
8343,65.597181
8344,92.236931
8345,28.281835
8346,79.389537
8347,67.085529
8348,30.671354
8349,16.568992
8350,30.401895
8351,51.305579
8352,27.579970
8353,19.023590
8354,59.884427
8355,88.683129
8356,66.493904
8357,55.026890
8358,80.029980
8359,54.934852
8360,62.182609
8361,72.632341
8362,81.263230
8363,30.625437
8364,28.703504
8365,36.810188
8366,38.879608
8367,42.682410
8368,29.088654
8369,85.454191
8370,69.340545
8371,30.263254
8372,87.968575
8373,11.198895
8374,61.757521
8375,32.530397
8376,40.830588
8377,80.514000
8378,61.594947
8379,50.192126
8380,33.504711
8381,31.465275
8382,46.889719
8383,30.793984
8384,34.389467
8385,74.272798
8386,58.401971
8387,31.429181
8388,33.765509
8389,35.661229
8390,8.374669
8391,56.995207
8392,49.678240
8393,33.608533
8394,8.437634
8395,80.107867
8396,39.447794
8397,88.307224
8398,68.698393
8399,48.880160
8400,53.122180
8401,6.237494
8402,13.473765
8403,43.677777
8404,23.119601
8405,17.160277
8406,38.634248
8407,31.326683
8408,56.373013
8409,54.842482
8410,34.662719
8411,6.518169
8412,88.563624
8413,48.154692
8414,38.354409
8415,53.288963
8416,48.823990
8417,12.081866
8418,51.920083
8419,27.835023
8420,78.591089
8421,46.836110
8422,49.817322
8423,46.295145
8424,75.242149
8425,74.412001
8426,36.481781
8427,58.899648
8428,54.989714
8429,32.281282
8430,13.252771
8431,67.130407
8432,53.357626
8433,77.827881
8434,40.016125
8435,12.449287
8436,42.644222
8437,40.595760
8438,84.360527
8439,45.523687
8440,46.233232
8441,54.181967
8442,17.857428
8443,54.480945
8444,54.415381
8445,88.451595
8446,31.091638
8447,61.377166
8448,47.316579
8449,37.867856
8450,31.462692
8451,52.769121
8452,25.019751
8453,46.610548
8454,32.174382
8455,27.199586
8456,75.916346
8457,17.091568
8458,55.445534
8459,83.196409
8460,12.625567
8461,25.404264
8462,79.311620
8463,42.419251
8464,20.152824
8465,51.042655
8466,48.518276
8467,25.484843
8468,26.458695
8469,78.911257
8470,12.806375
8471,19.476225
8472,28.453076
8473,59.180377
8474,22.672081
8475,34.057833
8476,27.935014
8477,19.869298
8478,77.398170
8479,29.406389
8480,27.605613
8481,49.176016
8482,41.473779
8483,50.792841
8484,38.261669
8485,43.062105
8486,42.133797
8487,46.821785
8488,83.603750
8489,21.172267
8490,57.652983
8491,34.911025
8492,72.215178
8493,19.538497
8494,21.573272
8495,31.304676
8496,48.955056
8497,75.583022
8498,31.819386
8499,28.833179
8500,44.933267
8501,70.100860
8502,59.521786
8503,41.021104
8504,57.299387
8505,61.325774
8506,38.015954
8507,67.213056
8508,48.277007
8509,32.663849
8510,88.819685
8511,12.658234
8512,47.815185
8513,88.831919
8514,34.064300
8515,43.040275
8516,83.971155
8517,40.143770
8518,26.272905
8519,35.078573
8520,32.556905
8521,21.749012
8522,64.641875
8523,31.883690
8524,28.956580
8525,12.215834
8526,18.391894
8527,56.988623
8528,29.564500
8529,34.651638
8530,26.936880
8531,83.204637
8532,30.261559
8533,30.026594
8534,48.772321
8535,73.051084
8536,89.660697
8537,86.518869
8538,70.573160
8539,79.824112
8540,30.443626
8541,47.054919
8542,61.307405
8543,40.785215
8544,26.899583
8545,88.034813
8546,41.073479
8547,58.507623
8548,59.493616
8549,72.597001
8550,67.216245
8551,36.759261
8552,8.070150
8553,52.613715
8554,14.609555
8555,31.471319
8556,75.912010
8557,61.066763
8558,30.452271
8559,15.545029
8560,17.105076
8561,87.020908
8562,28.032971
8563,53.790026
8564,38.344554
8565,71.896085
8566,33.399292
8567,35.342655
8568,33.286837
8569,38.580546
8570,61.020599
8571,51.170934
8572,37.579492
8573,73.912400
8574,36.061419
8575,26.502579
8576,17.451309
8577,61.119011
8578,23.274847
8579,35.612617
8580,26.241362
8581,35.939350
8582,46.365852
8583,10.076534
8584,52.358890
8585,33.185324
8586,47.606165
8587,27.344369
8588,80.060812
8589,82.661555
8590,84.861322
8591,44.944042
8592,57.972764
8593,51.362924
8594,82.080410
8595,14.664378
8596,67.229654
8597,12.542248
8598,28.050834
8599,43.265014
8600,25.181656
8601,30.404813
8602,31.375398
8603,47.280842
8604,45.387796
8605,81.439814
8606,60.965868
8607,67.057784
8608,83.851777
8609,33.540901
8610,26.227553
8611,30.138806
8612,68.311640
8613,36.700558
8614,30.997018
8615,61.761111
8616,25.370700
8617,28.069755
8618,29.025352
8619,26.640399
8620,39.791597
8621,57.167466
8622,54.870417
8623,26.557299
8624,88.772960
8625,33.650692
8626,42.474862
8627,45.595319
8628,33.570074
8629,59.768248
8630,73.094837
8631,32.944001
8632,77.617404
8633,30.932650
8634,50.359593
8635,49.298425
8636,43.718794
8637,29.225501
8638,28.350270
8639,13.064428
8640,27.765154
8641,59.143578
8642,73.841891
8643,8.679716
8644,80.525527
8645,31.950762
8646,25.548359
8647,20.732870
8648,55.940744
8649,10.652381
8650,35.553506
8651,32.281486
8652,27.717086
8653,36.829561
8654,16.669695
8655,90.496373
8656,41.466138
8657,20.311278
8658,47.590381
8659,31.826923
8660,38.346935
8661,79.529291
8662,7.552204
8663,35.805619
8664,22.542818
8665,23.967428
8666,68.479814
8667,71.108588
8668,63.414761
8669,93.828450
8670,37.438451
8671,41.242813
8672,10.211370
8673,69.316979
8674,17.016446
8675,89.663295
8676,35.098941
8677,46.417800
8678,83.447119
8679,29.980346
8680,17.608699
8681,89.043979
8682,37.382436
8683,80.232017
8684,61.806882
8685,13.390458
8686,89.615514
8687,58.862736
8688,78.766804
8689,51.790568
8690,63.371336
8691,39.255746
8692,76.737497
8693,11.440665
8694,33.382612
8695,58.603015
8696,28.081220
8697,24.306728
8698,40.041835
8699,46.125915
8700,25.017104
8701,37.408660
8702,31.430102
8703,39.986430
8704,69.838396
8705,81.091210
8706,22.888565
8707,68.834603
8708,11.445845
8709,61.585244
8710,44.830124
8711,42.621218
8712,66.841472
8713,53.575125
8714,58.042080
8715,40.627872
8716,41.268355
8717,53.276830
8718,44.886740
8719,77.956455
8720,56.314218
8721,36.889140
8722,88.562468
8723,33.596249
8724,41.763719
8725,86.163271
8726,36.838664
8727,90.448008
8728,79.774802
8729,39.109783
8730,40.061899
8731,23.610754
8732,30.478946
8733,41.944290
8734,30.731312
8735,38.475463
8736,61.746195
8737,11.810771
8738,85.148349
8739,20.651469
8740,90.177537
8741,36.042329
8742,45.276237
8743,28.827975
8744,20.373446
8745,48.566666
8746,35.192871
8747,57.681571
8748,69.499953
8749,28.591430
8750,53.139096
8751,39.211844
8752,35.417800
8753,37.955882
8754,22.262107
8755,82.810622
8756,66.978858
8757,33.097217
8758,90.449119
8759,27.644255
8760,23.677941
8761,21.570040
8762,89.395907
8763,90.997795
8764,72.910588
8765,27.437288
8766,33.851723
8767,38.926944
8768,29.501760
8769,33.995987
8770,40.121606
8771,29.270107
8772,15.625331
8773,51.734529
8774,90.402627
8775,48.515371
8776,24.627737
8777,34.398656
8778,59.804815
8779,63.239444
8780,39.524137
8781,41.822987
8782,25.316803
8783,36.726752
8784,35.195611
8785,48.609418
8786,46.327696
8787,51.316184
8788,72.655161
8789,49.273757
8790,25.947753
8791,60.455420
8792,25.150863
8793,39.067482
8794,28.976742
8795,28.507529
8796,47.480261
8797,13.852770
8798,62.582322
8799,49.221146
8800,32.158165
8801,42.601599
8802,61.414314
8803,27.256065
8804,10.123765
8805,84.428834
8806,90.963875
8807,87.988694
8808,28.055045
8809,20.558488
8810,32.400152
8811,63.986510
8812,31.428058
8813,67.185292
8814,43.910439
8815,46.663771
8816,36.107699
8817,39.257083
8818,34.099015
8819,24.568493
8820,34.600102
8821,48.075109
8822,84.541469
8823,29.630486
8824,40.619050
8825,55.585953
8826,8.483759
8827,13.285049
8828,26.709742
8829,27.678049
8830,80.221515
8831,33.152957
8832,34.161595
8833,45.049716
8834,82.614754
8835,67.026840
8836,48.720459
8837,48.984688
8838,15.867111
8839,63.880034
8840,84.566973
8841,43.001239
8842,61.296958
8843,17.354041
8844,31.596758
8845,31.771157
8846,15.397693
8847,59.639326
8848,82.649820
8849,41.071140
8850,33.746760
8851,24.252984
8852,28.140325
8853,33.380251
8854,26.678692
8855,82.338137
8856,30.696611
8857,19.437073
8858,73.274619
8859,28.715544
8860,39.603162
8861,36.064809
8862,19.747591
8863,86.135628
8864,28.052032
8865,33.451844
8866,82.613879
8867,35.273730
8868,50.807056
8869,32.097193
8870,27.468597
8871,47.490039
8872,30.347050
8873,88.195180
8874,37.065853
8875,49.092617
8876,53.455968
8877,25.709927
8878,35.652886
8879,55.840576
8880,14.227345
8881,40.522909
8882,8.516930
8883,92.534315
8884,71.134200
8885,42.067866
8886,15.340250
8887,10.486871
8888,54.464985
8889,41.780626
8890,6.777035
8891,77.548309
8892,44.317275
8893,21.505143
8894,69.968910
8895,77.385826
8896,57.578049
8897,28.600522
8898,83.496139
8899,22.161885
8900,46.871425
8901,69.854963
8902,27.346519
8903,28.560396
8904,80.492952
8905,23.894255
8906,9.947888
8907,77.473690
8908,30.698156
8909,56.919927
8910,46.257004
8911,45.687979
8912,37.543637
8913,28.981048
8914,13.382191
8915,58.110157
8916,24.131226
8917,90.232514
8918,48.862079
8919,87.324044
8920,61.429485
8921,48.289313
8922,33.648451
8923,64.697468
8924,52.900427
8925,56.629122
8926,29.693444
8927,46.991702
8928,37.027514
8929,59.220192
8930,32.891448
8931,72.022194
8932,33.445083
8933,29.872836
8934,67.259022
8935,40.787839
8936,24.780813
8937,52.990512
8938,82.993944
8939,28.112450
8940,46.806411
8941,57.574226
8942,86.615135
8943,58.306367
8944,38.069683
8945,28.606588
8946,11.924832
8947,32.755323
8948,37.589101
8949,37.417719
8950,58.379407
8951,49.308965
8952,16.025014
8953,25.822644
8954,30.014557
8955,56.254301
8956,12.342062
